photo_id,title,description,tags,faves,short_description
501323,Dudhsagar Falls Beach,"This landmark in Goa offers a mix of history, local cuisine, and breathtaking sights.","goa, india, tourism, heritage",15910,"This landmark in Goa offers a mix of history, local cuisine, and breathtaking sights."
501324,Dudhsagar Falls Riverfront,"One of the most visited destinations in Goa, attracting travelers year-round.","goa, india, tourism, nature",10478,"One of the most visited destinations in Goa, attracting travelers year-round."
501325,Dudhsagar Falls National Park,"Tourists frequently visit this location in Goa for photography, sightseeing, and exploration.","goa, india, tourism, nature",18980,"Tourists frequently visit this location in Goa for photography, sightseeing, and exploration."
501640,Statue of Unity,"One of the most visited destinations in Gujarat, attracting travelers year-round.","gujarat, india, tourism, historic",1440,"One of the most visited destinations in Gujarat, attracting travelers year-round."
501641,Gir National Park,"One of the most visited destinations in Gujarat, attracting travelers year-round.","gujarat, india, tourism, historic",24807,"One of the most visited destinations in Gujarat, attracting travelers year-round."
501642,Rann of Kutch,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration.","gujarat, india, tourism, beach",18308,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration."
501643,Statue of Unity Viewpoint,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration.","gujarat, india, tourism, heritage",9023,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration."
501644,Statue of Unity Temple,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration.","gujarat, india, tourism, historic",23504,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration."
501645,Statue of Unity Lake,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration.","gujarat, india, tourism, mountains",26574,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration."
501646,Statue of Unity Fort,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, beach",3968,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501647,Statue of Unity Hill Station,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, spiritual",25276,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501648,Statue of Unity Waterfall,"A famous tourist attraction in Gujarat, known for its culture, scenery, and unforgettable experiences.","gujarat, india, tourism, heritage",17439,"A famous tourist attraction in Gujarat, known for its culture, scenery, and unforgettable experience"
501649,Statue of Unity Museum,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, historic",19731,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501650,Statue of Unity Eco Park,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, historic",7974,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501651,Statue of Unity Adventure Camp,"A famous tourist attraction in Gujarat, known for its culture, scenery, and unforgettable experiences.","gujarat, india, tourism, mountains",3158,"A famous tourist attraction in Gujarat, known for its culture, scenery, and unforgettable experience"
501652,Statue of Unity Beach,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration.","gujarat, india, tourism, beach",3646,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration."
501653,Statue of Unity Riverfront,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, nature",21127,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501654,Statue of Unity National Park,"One of the most visited destinations in Gujarat, attracting travelers year-round.","gujarat, india, tourism, beach",20771,"One of the most visited destinations in Gujarat, attracting travelers year-round."
501655,Gir National Park Viewpoint,"A famous tourist attraction in Gujarat, known for its culture, scenery, and unforgettable experiences.","gujarat, india, tourism, spiritual",12926,"A famous tourist attraction in Gujarat, known for its culture, scenery, and unforgettable experience"
501656,Gir National Park Temple,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, spiritual",12863,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501657,Gir National Park Lake,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration.","gujarat, india, tourism, historic",11459,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration."
501658,Gir National Park Fort,"One of the most visited destinations in Gujarat, attracting travelers year-round.","gujarat, india, tourism, beach",28561,"One of the most visited destinations in Gujarat, attracting travelers year-round."
501659,Gir National Park Hill Station,"One of the most visited destinations in Gujarat, attracting travelers year-round.","gujarat, india, tourism, mountains",24106,"One of the most visited destinations in Gujarat, attracting travelers year-round."
501660,Gir National Park Waterfall,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration.","gujarat, india, tourism, beach",29540,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration."
501661,Gir National Park Museum,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, nature",6981,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501662,Gir National Park Eco Park,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, beach",2161,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501663,Gir National Park Adventure Camp,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration.","gujarat, india, tourism, heritage",16453,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration."
501664,Gir National Park Beach,"A famous tourist attraction in Gujarat, known for its culture, scenery, and unforgettable experiences.","gujarat, india, tourism, mountains",21882,"A famous tourist attraction in Gujarat, known for its culture, scenery, and unforgettable experience"
501665,Gir National Park Riverfront,"One of the most visited destinations in Gujarat, attracting travelers year-round.","gujarat, india, tourism, mountains",14173,"One of the most visited destinations in Gujarat, attracting travelers year-round."
501666,Gir National Park National Park,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration.","gujarat, india, tourism, nature",18799,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration."
501667,Rann of Kutch Viewpoint,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, beach",25836,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501668,Rann of Kutch Temple,"One of the most visited destinations in Gujarat, attracting travelers year-round.","gujarat, india, tourism, nature",7280,"One of the most visited destinations in Gujarat, attracting travelers year-round."
501669,Rann of Kutch Lake,"One of the most visited destinations in Gujarat, attracting travelers year-round.","gujarat, india, tourism, mountains",4094,"One of the most visited destinations in Gujarat, attracting travelers year-round."
501670,Rann of Kutch Fort,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, heritage",24346,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501671,Rann of Kutch Hill Station,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration.","gujarat, india, tourism, historic",4301,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration."
501672,Rann of Kutch Waterfall,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration.","gujarat, india, tourism, mountains",29368,"Tourists frequently visit this location in Gujarat for photography, sightseeing, and exploration."
501673,Rann of Kutch Museum,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, beach",2205,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501674,Rann of Kutch Eco Park,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, mountains",6982,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501675,Rann of Kutch Adventure Camp,"One of the most visited destinations in Gujarat, attracting travelers year-round.","gujarat, india, tourism, historic",3074,"One of the most visited destinations in Gujarat, attracting travelers year-round."
501676,Rann of Kutch Beach,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights.","gujarat, india, tourism, beach",18644,"This landmark in Gujarat offers a mix of history, local cuisine, and breathtaking sights."
501677,Rann of Kutch Riverfront,"A famous tourist attraction in Gujarat, known for its culture, scenery, and unforgettable experiences.","gujarat, india, tourism, historic",764,"A famous tourist attraction in Gujarat, known for its culture, scenery, and unforgettable experience"
501678,Rann of Kutch National Park,"A famous tourist attraction in Gujarat, known for its culture, scenery, and unforgettable experiences.","gujarat, india, tourism, heritage",27479,"A famous tourist attraction in Gujarat, known for its culture, scenery, and unforgettable experience"
501972,Shimla,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights.","himachal_pradesh, india, tourism, nature",8701,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights."
501973,Manali,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, heritage",20448,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
501974,Kasol,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, beach",8616,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
501975,Shimla Viewpoint,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round.","himachal_pradesh, india, tourism, beach",10769,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round."
501976,Shimla Temple,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights.","himachal_pradesh, india, tourism, mountains",16115,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights."
501977,Shimla Lake,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round.","himachal_pradesh, india, tourism, nature",19830,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round."
501978,Shimla Fort,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, nature",27490,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
501979,Shimla Hill Station,"Tourists frequently visit this location in Himachal Pradesh for photography, sightseeing, and exploration.","himachal_pradesh, india, tourism, spiritual",9671,"Tourists frequently visit this location in Himachal Pradesh for photography, sightseeing, and explor"
501980,Shimla Waterfall,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, nature",10203,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
501981,Shimla Museum,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, spiritual",3087,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
501982,Shimla Eco Park,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, mountains",4988,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
501983,Shimla Adventure Camp,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round.","himachal_pradesh, india, tourism, beach",14816,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round."
501984,Shimla Beach,"Tourists frequently visit this location in Himachal Pradesh for photography, sightseeing, and exploration.","himachal_pradesh, india, tourism, nature",20396,"Tourists frequently visit this location in Himachal Pradesh for photography, sightseeing, and explor"
501985,Shimla Riverfront,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, beach",15462,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
501986,Shimla National Park,"Tourists frequently visit this location in Himachal Pradesh for photography, sightseeing, and exploration.","himachal_pradesh, india, tourism, nature",430,"Tourists frequently visit this location in Himachal Pradesh for photography, sightseeing, and explor"
501987,Manali Viewpoint,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round.","himachal_pradesh, india, tourism, mountains",7070,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round."
501988,Manali Temple,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, beach",14985,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
501989,Manali Lake,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round.","himachal_pradesh, india, tourism, historic",16426,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round."
501990,Manali Fort,"Tourists frequently visit this location in Himachal Pradesh for photography, sightseeing, and exploration.","himachal_pradesh, india, tourism, mountains",17470,"Tourists frequently visit this location in Himachal Pradesh for photography, sightseeing, and explor"
501991,Manali Hill Station,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights.","himachal_pradesh, india, tourism, beach",1870,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights."
501992,Manali Waterfall,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, nature",23735,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
501993,Manali Museum,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, nature",16803,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
501994,Manali Eco Park,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights.","himachal_pradesh, india, tourism, nature",20964,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights."
501995,Manali Adventure Camp,"Tourists frequently visit this location in Himachal Pradesh for photography, sightseeing, and exploration.","himachal_pradesh, india, tourism, mountains",6302,"Tourists frequently visit this location in Himachal Pradesh for photography, sightseeing, and explor"
501996,Manali Beach,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round.","himachal_pradesh, india, tourism, nature",10195,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round."
501997,Manali Riverfront,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights.","himachal_pradesh, india, tourism, nature",5155,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights."
501998,Manali National Park,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, nature",15169,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
501999,Kasol Viewpoint,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights.","himachal_pradesh, india, tourism, beach",23471,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights."
502000,Kasol Temple,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights.","himachal_pradesh, india, tourism, spiritual",10336,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights."
502001,Kasol Lake,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights.","himachal_pradesh, india, tourism, heritage",25383,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights."
502002,Kasol Fort,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights.","himachal_pradesh, india, tourism, heritage",9616,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights."
502003,Kasol Hill Station,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, historic",16834,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
502004,Kasol Waterfall,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round.","himachal_pradesh, india, tourism, nature",5743,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round."
502005,Kasol Museum,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round.","himachal_pradesh, india, tourism, spiritual",990,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round."
502006,Kasol Eco Park,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round.","himachal_pradesh, india, tourism, historic",3918,"One of the most visited destinations in Himachal Pradesh, attracting travelers year-round."
502007,Kasol Adventure Camp,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights.","himachal_pradesh, india, tourism, beach",23472,"This landmark in Himachal Pradesh offers a mix of history, local cuisine, and breathtaking sights."
502008,Kasol Beach,"Tourists frequently visit this location in Himachal Pradesh for photography, sightseeing, and exploration.","himachal_pradesh, india, tourism, mountains",10183,"Tourists frequently visit this location in Himachal Pradesh for photography, sightseeing, and explor"
502009,Kasol Riverfront,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, heritage",21592,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
502010,Kasol National Park,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable experiences.","himachal_pradesh, india, tourism, mountains",12682,"A famous tourist attraction in Himachal Pradesh, known for its culture, scenery, and unforgettable e"
502262,Mysore Palace,"One of the most visited destinations in Karnataka, attracting travelers year-round.","karnataka, india, tourism, historic",25246,"One of the most visited destinations in Karnataka, attracting travelers year-round."
502263,Hampi,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experiences.","karnataka, india, tourism, historic",6703,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experien"
502264,Coorg,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration.","karnataka, india, tourism, heritage",9313,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration."
502265,Mysore Palace Viewpoint,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration.","karnataka, india, tourism, beach",12106,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration."
502266,Mysore Palace Temple,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights.","karnataka, india, tourism, spiritual",20775,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights."
502267,Mysore Palace Lake,"One of the most visited destinations in Karnataka, attracting travelers year-round.","karnataka, india, tourism, mountains",28264,"One of the most visited destinations in Karnataka, attracting travelers year-round."
502268,Mysore Palace Fort,"One of the most visited destinations in Karnataka, attracting travelers year-round.","karnataka, india, tourism, historic",6171,"One of the most visited destinations in Karnataka, attracting travelers year-round."
502269,Mysore Palace Hill Station,"One of the most visited destinations in Karnataka, attracting travelers year-round.","karnataka, india, tourism, historic",9603,"One of the most visited destinations in Karnataka, attracting travelers year-round."
502270,Mysore Palace Waterfall,"One of the most visited destinations in Karnataka, attracting travelers year-round.","karnataka, india, tourism, beach",19220,"One of the most visited destinations in Karnataka, attracting travelers year-round."
502271,Mysore Palace Museum,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experiences.","karnataka, india, tourism, spiritual",322,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experien"
502272,Mysore Palace Eco Park,"One of the most visited destinations in Karnataka, attracting travelers year-round.","karnataka, india, tourism, mountains",2323,"One of the most visited destinations in Karnataka, attracting travelers year-round."
502273,Mysore Palace Adventure Camp,"One of the most visited destinations in Karnataka, attracting travelers year-round.","karnataka, india, tourism, mountains",16628,"One of the most visited destinations in Karnataka, attracting travelers year-round."
502274,Mysore Palace Beach,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experiences.","karnataka, india, tourism, nature",21923,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experien"
502275,Mysore Palace Riverfront,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experiences.","karnataka, india, tourism, beach",9394,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experien"
502276,Mysore Palace National Park,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experiences.","karnataka, india, tourism, nature",22223,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experien"
502277,Hampi Viewpoint,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experiences.","karnataka, india, tourism, historic",1613,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experien"
502278,Hampi Temple,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration.","karnataka, india, tourism, heritage",9191,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration."
502279,Hampi Lake,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights.","karnataka, india, tourism, mountains",22712,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights."
502280,Hampi Fort,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experiences.","karnataka, india, tourism, mountains",13623,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experien"
502281,Hampi Hill Station,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights.","karnataka, india, tourism, beach",19316,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights."
502282,Hampi Waterfall,"One of the most visited destinations in Karnataka, attracting travelers year-round.","karnataka, india, tourism, heritage",18779,"One of the most visited destinations in Karnataka, attracting travelers year-round."
502283,Hampi Museum,"One of the most visited destinations in Karnataka, attracting travelers year-round.","karnataka, india, tourism, nature",29693,"One of the most visited destinations in Karnataka, attracting travelers year-round."
502284,Hampi Eco Park,"One of the most visited destinations in Karnataka, attracting travelers year-round.","karnataka, india, tourism, heritage",6899,"One of the most visited destinations in Karnataka, attracting travelers year-round."
502285,Hampi Adventure Camp,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experiences.","karnataka, india, tourism, historic",19184,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experien"
502286,Hampi Beach,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights.","karnataka, india, tourism, beach",12587,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights."
502287,Hampi Riverfront,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration.","karnataka, india, tourism, beach",881,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration."
502288,Hampi National Park,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experiences.","karnataka, india, tourism, mountains",27210,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experien"
502289,Coorg Viewpoint,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration.","karnataka, india, tourism, heritage",27184,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration."
502290,Coorg Temple,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights.","karnataka, india, tourism, mountains",4847,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights."
502291,Coorg Lake,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration.","karnataka, india, tourism, historic",28534,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration."
502292,Coorg Fort,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experiences.","karnataka, india, tourism, heritage",1784,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experien"
502293,Coorg Hill Station,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration.","karnataka, india, tourism, mountains",17411,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration."
502294,Coorg Waterfall,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration.","karnataka, india, tourism, nature",12183,"Tourists frequently visit this location in Karnataka for photography, sightseeing, and exploration."
502295,Coorg Museum,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights.","karnataka, india, tourism, mountains",4371,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights."
502296,Coorg Eco Park,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights.","karnataka, india, tourism, historic",8358,"This landmark in Karnataka offers a mix of history, local cuisine, and breathtaking sights."
502297,Coorg Adventure Camp,"One of the most visited destinations in Karnataka, attracting travelers year-round.","karnataka, india, tourism, nature",5182,"One of the most visited destinations in Karnataka, attracting travelers year-round."
502298,Coorg Beach,"One of the most visited destinations in Karnataka, attracting travelers year-round.","karnataka, india, tourism, nature",3617,"One of the most visited destinations in Karnataka, attracting travelers year-round."
502299,Coorg Riverfront,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experiences.","karnataka, india, tourism, nature",10134,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experien"
502300,Coorg National Park,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experiences.","karnataka, india, tourism, mountains",16271,"A famous tourist attraction in Karnataka, known for its culture, scenery, and unforgettable experien"
502615,Munnar,"A famous tourist attraction in Kerala, known for its culture, scenery, and unforgettable experiences.","kerala, india, tourism, historic",14954,"A famous tourist attraction in Kerala, known for its culture, scenery, and unforgettable experiences"
502616,Alleppey,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights.","kerala, india, tourism, historic",18037,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights."
502617,Wayanad,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights.","kerala, india, tourism, beach",21052,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights."
502618,Munnar Viewpoint,"A famous tourist attraction in Kerala, known for its culture, scenery, and unforgettable experiences.","kerala, india, tourism, heritage",26253,"A famous tourist attraction in Kerala, known for its culture, scenery, and unforgettable experiences"
502619,Munnar Temple,"Tourists frequently visit this location in Kerala for photography, sightseeing, and exploration.","kerala, india, tourism, historic",7499,"Tourists frequently visit this location in Kerala for photography, sightseeing, and exploration."
502620,Munnar Lake,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights.","kerala, india, tourism, heritage",10374,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights."
502621,Munnar Fort,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights.","kerala, india, tourism, beach",10094,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights."
502622,Munnar Hill Station,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights.","kerala, india, tourism, nature",13508,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights."
502623,Munnar Waterfall,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights.","kerala, india, tourism, mountains",19605,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights."
502624,Munnar Museum,"One of the most visited destinations in Kerala, attracting travelers year-round.","kerala, india, tourism, spiritual",15241,"One of the most visited destinations in Kerala, attracting travelers year-round."
502625,Munnar Eco Park,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights.","kerala, india, tourism, mountains",26266,"This landmark in Kerala offers a mix of history, local cuisine, and breathtaking sights."
502626,Munnar Adventure Camp,"One of the most visited destinations in Kerala, attracting travelers year-round.","kerala, india, tourism, nature",17944,"One of the most visited destinations in Kerala, attracting travelers year-round."
502627,Munnar Beach,"One of the most visited destinations in Kerala, attracting travelers year-round.","kerala, india, tourism, mountains",498,"One of the most visited destinations in Kerala, attracting travelers year-round."
502628,Munnar Riverfront,"A famous tourist attraction in Kerala, known for its culture, scenery, and unforgettable experiences.","kerala, india, tourism, historic",28288,"A famous tourist attraction in Kerala, known for its culture, scenery, and unforgettable experiences"
502629,Munnar National Park,"One of the most visited destinations in Kerala, attracting travelers year-round.","kerala, india, tourism, historic",8490,"One of the most visited destinations in Kerala, attracting travelers year-round."
502630,Alleppey Viewpoint,"One of the most visited destinations in Kerala, attracting travelers year-round.","kerala, india, tourism, spiritual",15156,"One of the most visited destinations in Kerala, attracting travelers year-round."
502631,Alleppey Temple,"One of the most visited destinations in Kerala, attracting travelers year-round.","kerala, india, tourism, beach",21321,"One of the most visited destinations in Kerala, attracting travelers year-round."
502632,Alleppey Lake,"A famous tourist attraction in Kerala, known for its culture, scenery, and unforgettable experiences.","kerala, india, tourism, historic",21648,"A famous tourist attraction in Kerala, known for its culture, scenery, and unforgettable experiences"
502633,Alleppey Fort,"A famous tourist attraction in Kerala, known for its culture, scenery, and unforgettable experiences.","kerala, india, tourism, nature",15585,"A famous tourist attraction in Kerala, known for its culture, scenery, and unforgettable experiences"
